,fanfooty_player_id,afl_player_id,first_name,surname,afl_team,status,jumper_number,birth_date,height,weight,state_of_origin,recruited_from,game,goals,Full Name,SC Player ID,First Name,Last Name,Pos1,Pos2,Team,Playing Next,In 2 Rds,In 3 Rds,Owner,Waiver,Free Agent,Status,Total Pts,Matches,Rd Pts,Avg,Avg 3,Avg 5,Status Comment,Player Note,Alternative Name
585,39655,261362,Alex,Rance,Richmond,senior,18,9/10/1989,194,96,WA,Swan Districts,200,"9""",Alex Rance,626,Alex,Rance,DEF,,RIC,,,,,Tue 27th 4am,,waiver,36,1,0,36,36,36,Rance suffered a knee injury in the third quarter and didn't come back on. It didn't look good and unfortunately he has ruptured his ACL and will miss the rest of the season.,,
102,47022,999827,Zac,Fisher,Carlton,senior,25,15/06/1998,175,68,WA,Perth,51,"20""",Zac Fisher,102,Zac,Fisher,FWD,MID,CAR,,,,,Tue 27th 4am,,waiver,1377,21,38,65.57,35.67,43,,,
765,48152,1006550,Jack,Petruccelle,West Coast,senior,21,12/04/1999,185,78,VIC,Northern Knights,17,"19""",Jack Petruccelle,799,Jack,Petruccelle,FWD,,WCE,,,,,Tue 27th 4am,,waiver,967,19,32,50.89,35.67,44.8,Pettruccelle played a few games last year for a top score of 33 so he was able to beat that and a good sign is that he had an efficiency of 80% which will please the coach and hopefully keep him in the side.,,
147,46036,993796,Ben,Crocker,Collingwood,senior,39,19/02/1997,188,82,VIC,Oakleigh Chargers,25,"20""",Ben Crocker,146,Ben,Crocker,FWD,,COL,,,,,Tue 27th 4am,,waiver,105,3,0,35,35,35,,,
447,45159,992644,Braydon,Preuss,Melbourne,senior,21,16/06/1995,206,109,QLD,Surfers Paradise,13,"9""",Braydon Preuss,488,Braydon,Preuss,RUC,,MEL,,,,,Tue 27th 4am,,waiver,472,7,41,67.43,35,59.8,,,
742,48007,1002300,Jarrod,Brander,West Coast,senior,10,11/02/1999,195,92,VIC,Bendigo Pioneers,3,"0""",Jarrod Brander,776,Jarrod,Brander,FWD,,WCE,,,,,Tue 27th 4am,,waiver,70,2,0,35,35,35,,,
311,47011,998257,Brad,Scheer,Gold Coast,senior,18,31/08/1998,184,84,QLD,Gold Coast,13,"2""",Brad Scheer,309,Brad,Scheer,MID,FWD,GCS,,,,,Tue 27th 4am,,waiver,103,3,0,34.33,34.33,34.33,,,
481,46080,1002143,Ben,McKay,North Melbourne,senior,23,24/12/1997,199,95,VIC,Gippsland Power,4,"0""",Ben McKay,522,Ben,McKay,DEF,,NTH,,,,,Tue 27th 4am,,waiver,103,3,0,34.33,34.33,34.33,,,
85,48194,1002401,Brandon,Starcevich,Brisbane Lions,senior,37,24/07/1999,187,84,WA,East Perth,5,"1""",Brandon Starcevich,86,Brandon,Starcevich,FWD,MID,BRL,,,,,Tue 27th 4am,,waiver,34,1,0,34,34,34,,,
262,46115,298352,Ryan,Nyhuis,Fremantle,rookie,43,6/09/1996,188,88,NT,Nightcliff,16,"5""",Ryan Nyhuis,260,Ryan,Nyhuis,DEF,,FRE,,,,,Tue 27th 4am,,waiver,279,5,28,55.8,34,55.8,,,
555,48005,1002245,Noah,Balta,Richmond,senior,38,23/10/1999,195,95,VIC,Calder Cannons,12,"6""",Noah Balta,595,Noah,Balta,FWD,,RIC,,,,,Tue 27th 4am,,waiver,617,13,22,47.46,34,46.4,Balta looked good in the first quarter with a goal after a 50 with his first kick in footy. But he couldn't keep it up from there and finished the game with 18. Hardwick did say though that he may be considered for Rance's spot down back.,,
310,998,240712,Michael,Rischitelli,Gold Coast,senior,35,8/01/1986,185,84,VIC,Western Jets,238,"90""",Michael Rischitelli,308,Michael,Rischitelli,DEF,,GCS,,,,,Tue 27th 4am,,waiver,353,7,30,50.43,33.33,44.4,,,
806,49090,1008083,Connor,Idun,GWS,senior,39,29/07/2000,191,91,VIC,Geelong Falcons,,"""",Connor Idun,388,Connor,Idun,DEF,FWD,GWS,,,,,Tue 27th 4am,,waiver,33,1,0,33,33,33,,,
409,41092,280471,Ben,Stratton,Hawthorn,senior,24,1/03/1989,189,88,WA,East Perth,182,"1""",Ben Stratton,452,Ben,Stratton,DEF,,HAW,,,,TryingAnewStratton,,,owner,826,19,12,43.47,32.67,38,,,
236,49135,1006151,Jason,Carter,Fremantle,rookie,35,11/01/2000,182,75,WA,Dockers Academy,,"""",Jason Carter,234,Jason,Carter,DEF,MID,FRE,,,,,Tue 27th 4am,,waiver,65,2,0,32.5,32.5,32.5,,,
297,44074,294013,Sean,Lemmens,Gold Coast,senior,23,2/11/1994,184,74,SA,Port Adelaide,82,"21""",Sean Lemmens,295,Sean,Lemmens,FWD,,GCS,,,,,Tue 27th 4am,,waiver,386,8,24,48.25,32.33,41.6,,,
701,46094,997501,Ryan,Gardner,Western Bulldogs,senior,43,1/06/1997,198,98,TAS,Burnie,2,"2""",Ryan Gardner,830,Ryan,Gardner,DEF,FWD,WBD,,,,,Tue 27th 4am,,waiver,63,2,0,31.5,31.5,31.5,,,
308,48212,1007881,Wil,Powell,Gold Coast,senior,27,26/08/1999,184,65,WA,Claremont,20,"9""",Wil Powell,306,Wil,Powell,FWD,,GCS,,,,,Tue 27th 4am,,waiver,715,13,0,55,31.33,42.6,,,
474,48196,998327,Kyron,Hayden,North Melbourne,senior,37,6/06/1999,186,87,WA,Subiaco,1,"0""",Kyron Hayden,515,Kyron,Hayden,MID,FWD,NTH,,,,,Tue 27th 4am,,waiver,31,1,0,31,31,31,,,
436,49143,298390,Jay,Lockhart,Melbourne,senior,41,3/02/1996,177,75,TAS,Casey Demons,12,"9""",Jay Lockhart,822,Jay,Lockhart,DEF,MID,MEL,,,,,Tue 27th 4am,,waiver,627,12,0,52.25,30,51,,,
101,42034,290821,Alex,Fasolo,Carlton,senior,32,8/06/1992,181,84,WA,East Fremantle,104,"135""",Alex Fasolo,101,Alex,Fasolo,FWD,,CAR,,,,,Tue 27th 4am,,waiver,89,3,0,29.67,29.67,29.67,,,
110,44052,296439,Darcy,Lang,Carlton,senior,16,21/11/1995,183,81,VIC,Geelong Falcons,59,"39""",Darcy Lang,109,Darcy,Lang,FWD,MID,CAR,,,,,Tue 27th 4am,,waiver,360,8,0,45,29.33,45.8,,,
593,42212,291891,Jacob,Townsend,Richmond,rookie,21,20/06/1993,187,89,NSW,Leeton,48,"32""",Jacob Townsend,632,Jacob,Townsend,FWD,,RIC,,,,,Tue 27th 4am,,waiver,29,1,0,29,29,29,,,
126,47086,998100,Cameron,Polson,Carlton,senior,29,11/03/1998,177,76,VIC,Sandringham Dragons,16,"4""",Cameron Polson,125,Cameron,Polson,FWD,,CAR,,,,,Tue 27th 4am,,waiver,85,3,0,28.33,28.33,28.33,,,
105,45012,298316,Hugh,Goddard,Carlton,senior,45,24/08/1996,196,98,VIC,Geelong Falcons,11,"1""",Hugh Goddard,104,Hugh,Goddard,DEF,,CAR,,,,,Tue 27th 4am,,waiver,53,2,0,26.5,26.5,26.5,,,
645,49124,1002291,James,Bell,Sydney,rookie,32,10/02/1999,183,79,NSW,Swans Academy,,"""",James Bell,683,James,Bell,FWD,MID,SYD,,,,,Tue 27th 4am,,waiver,53,2,0,26.5,26.5,26.5,,,
820,47129,998225,Zachary,Sproule,GWS,rookie,28,12/05/1998,197,91,NSW,Murray Bushrangers,0,"0""",Zachary Sproule,403,Zachary,Sproule,FWD,MID,GWS,,,,,Tue 27th 4am,,waiver,26,1,0,26,26,26,,,
426,49087,996692,Marty,Hore,Melbourne,senior,34,5/03/1996,190,82,VIC,Collingwood VFL,12,"1""",Marty Hore,468,Marty,Hore,DEF,,MEL,,,,,Tue 27th 4am,,waiver,989,14,40,70.64,25.33,40.2,Marty was solid in his first game and scored better than we thought with his 58 points from 14 touches at 71%. Definitely enough for him to hold his spot for a few weeks which is great for us.,,
6,47096,298417,Ben,Davis,Adelaide,senior,40,19/05/1997,188,79,NSW,UNSW,1,"0""",Ben Davis,7,Ben,Davis,FWD,,ADE,,,,,Tue 27th 4am,,waiver,22,1,0,22,22,22,,,
139,48229,1005013,Flynn,Appleby,Collingwood,senior,31,21/01/1999,187,80,VIC,GWV Rebels,10,"0""",Flynn Appleby,138,Flynn,Appleby,DEF,,COL,,,,,Tue 27th 4am,,waiver,21,1,0,21,21,21,,,
666,49078,1011936,Justin,McInerney,Sydney,senior,27,18/08/2000,187,72,VIC,Northern Knights,1,"0""",Justin McInerney,704,Justin,McInerney,DEF,,SYD,,,,,Tue 27th 4am,,waiver,21,1,0,21,21,21,,,
685,48149,1008080,Ryley,Stoddart,Sydney,senior,33,15/10/1999,185,74,VIC,Eastern Ranges,3,"1""",Ryley Stoddart,722,Ryley,Stoddart,FWD,,SYD,,,,,Tue 27th 4am,,waiver,42,2,0,21,21,21,,,
490,49010,1006137,Curtis,Taylor,North Melbourne,senior,31,6/04/2000,188,82,VIC,Calder Cannons,2,"0""",Curtis Taylor,531,Curtis,Taylor,MID,FWD,NTH,,,,,Tue 27th 4am,,waiver,40,2,0,20,20,20,,,
282,48998,1005547,Josh,Corbett,Gold Coast,senior,19,23/04/1996,190,90,VIC,Werribee Tigers,9,"3""",Josh Corbett,280,Joshua,Corbett,FWD,0,GCS,,,,,Tue 27th 4am,,waiver,377,9,0,41.89,19.67,28.8,,,Joshua Corbett
113,47033,998226,Harrison,Macreadie,Carlton,senior,26,11/04/1998,196,89,NSW,Henty,9,"0""",Harrison Macreadie,112,Harrison,Macreadie,DEF,,CAR,,,,,Tue 27th 4am,,waiver,14,1,0,14,14,14,,,
825,39670,280109,Callan,Ward,GWS,senior,8,10/04/1990,187,84,VIC,Western Jets,216,"107""",Callan Ward,408,Callan,Ward,MID,,GWS,,,,,Tue 27th 4am,,waiver,4,1,0,4,4,4,,,
817,42298,291792,Thomas,Sheridan,GWS,senior,11,28/10/1993,187,82,VIC,Calder Cannons,81,"31""",Thomas Sheridan,400,Tommy,Sheridan,MID,0,GWS,,,,,Tue 27th 4am,,waiver,2,1,0,2,2,2,,,Tommy Sheridan
495,45016,298287,Ed,Vickers-Willis,North Melbourne,senior,33,28/03/1996,190,86,VIC,Sandringham Dragons,15,"0""",Ed Vickers-Willis,536,Ed,Vickers-Willis,DEF,,NTH,,,,,Tue 27th 4am,,waiver,1,1,0,1,1,1,,,
3,49119,1004995,Jordon,Butts,Adelaide,rookie,41,31/12/1999,195,80,VIC,Murray Bushrangers,,"""",Jordon Butts,4,Jordon,Butts,DEF,FWD,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
14,49062,1008159,Will,Hamill,Adelaide,senior,35,17/11/2000,185,70,VIC,Dandenong Stingrays,,"""",Will Hamill,15,William,Hamill,DEF,0,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,William Hamill
17,46105,992597,Paul,Hunter,Adelaide,rookie,37,9/02/1993,200,100,QLD,Redland,0,"0""",Paul Hunter,18,Paul,Hunter,RUC,,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
27,49070,298470,Shane,McAdam,Adelaide,senior,23,28/05/1995,185,84,WA,Sturt,,"""",Shane McAdam,28,Shane,McAdam,FWD,,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
28,49017,1008185,Ned,McHenry,Adelaide,senior,25,13/07/2000,176,71,VIC,Geelong Falcons,,"""",Ned McHenry,29,Ned,McHenry,MID,FWD,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
29,48073,997206,Andrew,McPherson,Adelaide,senior,36,20/06/1999,186,79,SA,Woodville West Torrens,0,"0""",Andrew McPherson,30,Andrew,McPherson,DEF,,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
36,49069,1006136,Lachlan,Sholl,Adelaide,senior,38,7/03/2000,185,77,VIC,Calder Cannons,,"""",Lachlan Sholl,37,Lachlan,Sholl,DEF,,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
40,49106,1008752,Kieran,Strachan,Adelaide,rookie,45,5/10/1995,202,95,VIC,Port Melbourne,,"""",Kieran Strachan,41,Kieran,Strachan,RUC,FWD,ADE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
49,48009,1002351,Connor,Ballenden,Brisbane Lions,senior,38,29/03/1999,198,96,QLD,Wests Juniors,0,"0""",Connor Ballenden,50,Connor,Ballenden,FWD,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
52,49046,1006100,Tom,Berry,Brisbane Lions,senior,13,1/05/2000,185,76,VIC,GWV Rebels,,"""",Tom Berry,53,Thomas,Berry,MID,0,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,Thomas Berry
57,47124,290326,Matt,Eagles,Brisbane Lions,rookie,41,9/02/1990,200,100,QLD,Yeronga South Brisbane,4,"1""",Matt Eagles,58,Matt,Eagles,DEF,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
58,49140,1013532,Tom,Fullarton,Brisbane Lions,rookie,47,23/02/1999,200,98,QLD,Brisbane Bullets,,"""",Tom Fullarton,59,Thomas,Fullarton,RUC,0,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,Thomas Fullarton
63,49076,1006150,Tom,Joyce,Brisbane Lions,senior,32,7/03/2000,181,80,WA,East Fremantle,,"""",Tom Joyce,64,Tom,Joyce,MID,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
66,47048,998105,Corey,Lyons,Brisbane Lions,senior,39,31/05/1998,181,80,VIC,Sandringham Dragons,0,"0""",Corey Lyons,67,Corey,Lyons,MID,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
68,49139,1013978,James,Madden,Brisbane Lions,rookie,42,15/11/1999,185,84,,Dublin,,"""",James Madden,69,James,Madden,MID,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
73,49044,1006085,Connor,McFadyen,Brisbane Lions,senior,45,4/12/2000,190,81,QLD,Brisbane Academy,,"""",Connor McFadyen,74,Connor,McFadyen,MID,FWD,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
77,48045,1002347,Jack,Payne,Brisbane Lions,senior,40,15/10/1999,197,96,QLD,Noosa,0,"0""",Jack Payne,78,Jack,Payne,DEF,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
82,46055,993836,Sam,Skinner,Brisbane Lions,senior,21,29/06/1997,197,94,VIC,Gippsland Power,1,"2""",Sam Skinner,83,Sam,Skinner,DEF,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
84,49068,1006033,Ely,Smith,Brisbane Lions,senior,8,13/09/2000,188,86,VIC,Murray Bushrangers,,"""",Ely Smith,85,Ely,Smith,MID,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
89,48163,1002244,Toby,Wooller,Brisbane Lions,senior,34,16/03/1999,193,90,VIC,Oakleigh Chargers,0,"0""",Toby Wooller,90,Toby,Wooller,FWD,,BRL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
92,49142,0,Matthew,Cottrell,Carlton,senior,49,29/02/2000,181,72,VIC,Dandenong Stingrays,,"""",Matthew Cottrell,817,Matthew,Cottrell,MID,FWD,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
97,48118,1004912,Tom,De Koning,Carlton,senior,12,16/07/1999,200,90,VIC,Dandenong Stingrays,2,"1""",Tom De Koning,98,Tom,De Koning,RUC,FWD,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
99,42248,295518,Sam,Docherty,Carlton,senior,15,17/10/1993,187,87,VIC,Gippsland Power,92,"14""",Sam Docherty,99,Sam,Docherty,DEF,,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
108,47044,998116,Patrick,Kerr,Carlton,senior,36,31/07/1998,194,93,VIC,Oakleigh Chargers,4,"2""",Patrick Kerr,107,Pat,Kerr,FWD,0,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,Pat Kerr
120,49094,1011924,Finbar,O'Dwyer,Carlton,senior,38,24/07/2000,190,74,VIC,Yarrawonga,,"""",Finbar O'Dwyer,119,Finbar,O'Dwyer,FWD,,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
121,49138,1013973,Matthew,Owies,Carlton,senior,44,19/03/1997,183,82,VIC,Seattle University,,"""",Matthew Owies,120,Matthew,Owies,MID,FWD,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
129,49098,1011949,Ben,Silvagni,Carlton,senior,37,7/05/2000,196,86,VIC,Oakleigh Chargers,,"""",Ben Silvagni,128,Ben,Silvagni,DEF,FWD,CAR,,,,,Tue 27th 4am,,waiver,,,,,,,,,
141,49102,1008288,Atu,Bosenvulagi,Collingwood,senior,40,17/09/2000,180,81,VIC,Oakleigh Chargers,,"""",Atu Bosenvulagi,140,Atu,Bosenavulagi,MID,FWD,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,Atu Bosenavulagi
142,43044,293035,Tim,Broomhead,Collingwood,rookie,29,22/03/1994,185,80,SA,Port Adelaide,36,"27""",Tim Broomhead,141,Tim,Broomhead,MID,FWD,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
144,48219,1008171,Tyler,Brown,Collingwood,senior,34,9/12/1999,187,71,VIC,Eastern Ranges,0,"0""",Tyler Brown,143,Tyler,Brown,DEF,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
150,1605,250548,Lynden,Dunn,Collingwood,senior,15,14/05/1987,192,102,VIC,Calder Cannons,196,"98""",Lynden Dunn,149,Lynden,Dunn,DEF,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
152,39505,260246,Tyson,Goldsack,Collingwood,senior,6,22/05/1987,193,93,VIC,Gippsland,165,"50""",Tyson Goldsack,151,Tyson,Goldsack,DEF,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
157,49137,1013974,Mark,Keane,Collingwood,rookie,47,17/03/2000,194,96,,County Cork,,"""",Mark Keane,156,Mark,Keane,DEF,FWD,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
158,49037,1008285,Will,Kelly,Collingwood,senior,27,16/08/2000,193,83,VIC,Oakleigh Chargers,,"""",Will Kelly,157,Will,Kelly,DEF,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
160,47047,1000960,Max,Lynch,Collingwood,senior,45,12/09/1998,200,97,VIC,Murray Bushrangers,0,"0""",Max Lynch,159,Max,Lynch,RUC,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
166,48217,1005107,Nathan,Murphy,Collingwood,senior,28,15/12/1999,188,80,VIC,Sandringham Dragons,2,"0""",Nathan Murphy,165,Nathan,Murphy,DEF,,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
167,46124,1003620,Samuel,Murray,Collingwood,rookie,9,1/01/1997,187,88,VIC,Wodonga Raiders,13,"0""",Samuel Murray,166,Sam,Murray,DEF,0,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,Sam Murray
179,49136,1013975,Anton,Tohill,Collingwood,rookie,43,14/12/1999,198,86,,County Derry,,"""",Anton Tohill,177,Anton,Tohill,DEF,FWD,COL,,,,,Tue 27th 4am,,waiver,,,,,,,,,
192,41091,292025,Matt,Dea,Essendon,rookie,49,13/10/1991,186,85,VIC,North Ballarat,69,"2""",Matt Dea,190,Matt,Dea,DEF,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
193,47098,1005577,Sam,Draper,Essendon,senior,38,28/09/1998,203,105,SA,South Adelaide,0,"0""",Sam Draper,191,Sam,Draper,RUC,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
197,49052,1011864,Noah,Gown,Essendon,senior,32,1/02/2000,193,91,VIC,Gippsland Power,,"""",Noah Gown,195,Noah,Gown,FWD,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
203,48067,1000057,Jordan,Houlahan,Essendon,senior,24,19/02/1999,186,76,SA,Sturt,0,"0""",Jordan Houlahan,201,Jordan,Houlahan,FWD,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
208,45181,298347,Jake,Long,Essendon,senior,34,3/02/1996,185,75,NT,St Marys,5,"1""",Jake Long,207,Jake,Long,MID,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
215,49075,1006097,Irving,Mosquito,Essendon,senior,22,24/08/2000,176,72,WA,Gippsland Power,,"""",Irving Mosquito,214,Irving,Mosquito,MID,FWD,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
216,47012,998212,Kobe,Mutch,Essendon,senior,19,18/03/1998,187,83,VIC,Bendigo Pioneers,4,"1""",Kobe Mutch,215,Kobe,Mutch,MID,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
218,48151,1004917,Trent,Mynott,Essendon,rookie,39,4/10/1999,185,73,VIC,Eastern Ranges,0,"0""",Trent Mynott,217,Trent,Mynott,MID,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
226,43058,294654,James,Stewart,Essendon,senior,17,4/03/1994,198,94,VIC,Sandringham Dragons,45,"55""",James Stewart,224,James,Stewart,FWD,,ESS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
232,42002,291594,Harley,Bennell,Fremantle,senior,13,2/10/1992,185,85,WA,Peel Thunder,83,"95""",Harley Bennell,230,Harley,Bennell,MID,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
246,48058,1002354,Stefan,Giro,Fremantle,senior,42,10/03/1999,175,72,SA,Norwood,10,"3""",Stefan Giro,244,Stefan,Giro,FWD,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
253,42271,291949,Shane,Kersten,Fremantle,senior,22,15/03/1993,191,93,WA,South Fremantle,66,"67""",Shane Kersten,251,Shane,Kersten,DEF,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
259,48136,1000980,Lloyd,Meek,Fremantle,senior,30,22/04/1998,202,106,VIC,GWV Rebels,0,"0""",Lloyd Meek,257,Lloyd,Meek,RUC,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
261,48154,1003132,Tom,North,Fremantle,senior,24,14/02/1999,184,84,VIC,Eastern Ranges,0,"0""",Tom North,259,Tom,North,MID,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
267,49051,1013611,Sam,Sturt,Fremantle,senior,27,12/05/2000,188,79,VIC,Dandenong Stingrays,,"""",Sam Sturt,265,Sam,Sturt,FWD,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
271,49022,1004850,Luke,Valente,Fremantle,senior,29,8/05/2000,186,80,SA,Norwood,,"""",Luke Valente,269,Luke,Valente,MID,,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
273,49115,1004437,Tobe,Watson,Fremantle,rookie,45,3/12/1997,189,82,WA,Swan Districts,,"""",Tobe Watson,271,Tobe,Watson,DEF,MID,FRE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
283,48010,1002350,Brayden,Crossley,Gold Coast,senior,32,16/08/1999,198,101,QLD,Labrador,10,"5""",Brayden Crossley,281,Brayden,Crossley,FWD,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
298,44105,296322,Jack,Leslie,Gold Coast,rookie,21,24/07/1995,197,98,,,28,"1""",Jack Leslie,296,Jack,Leslie,DEF,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
302,49053,1000044,Jez,McLennan,Gold Coast,senior,43,7/09/2000,183,81,SA,Central District,,"""",Jez McLennan,300,Jez,McLennan,DEF,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
306,41173,290815,Tom,Nicholls,Gold Coast,senior,22,4/03/1992,203,102,VIC,,45,"7""",Tom Nicholls,304,Tom,Nicholls,RUC,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
307,48220,1006241,Connor,Nutting,Gold Coast,senior,42,9/10/1999,187,80,QLD,Broadbeach,0,"0""",Connor Nutting,305,Connor,Nutting,DEF,FWD,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
309,49007,1001195,Izak,Rankine,Gold Coast,senior,37,23/04/2000,180,76,SA,West Adelaide,,"""",Izak Rankine,307,Izak,Rankine,FWD,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
315,41160,281075,Rory,Thompson,Gold Coast,senior,16,12/03/1991,200,100,QLD,Southport,104,"7""",Rory Thompson,313,Rory,Thompson,DEF,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
317,45064,297729,Harrison,Wigg,Gold Coast,rookie,26,14/10/1996,180,78,SA,North Adelaide,0,"0""",Harrison Wigg,315,Harrison,Wigg,DEF,,GCS,,,,,Tue 27th 4am,,waiver,,,,,,,,,
326,49049,1006101,Oscar,Brownless,Geelong,senior,20,16/02/2000,186,76,VIC,Geelong Falcons,,"""",Oscar Brownless,324,Oscar,Brownless,MID,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
327,46100,997770,Wylie,Buzza,Geelong,senior,12,2/03/1996,198,102,QLD,Mt Gravatt,9,"6""",Wylie Buzza,325,Wylie,Buzza,FWD,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
329,45013,298336,Nakia,Cockatoo,Geelong,senior,5,23/10/1996,186,89,NT,NT Thunder,34,"25""",Nakia Cockatoo,327,Nakia,Cockatoo,FWD,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
331,45047,298305,Jordan,Cunico,Geelong,senior,31,7/05/1996,184,78,VIC,Gippsland Power,15,"4""",Jordan Cunico,329,Jordan,Cunico,MID,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
342,49081,1008940,Ben,Jarvis,Geelong,senior,10,27/07/2000,189,82,SA,Norwood,,"""",Ben Jarvis,340,Ben,Jarvis,RUC,FWD,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
343,47121,998791,Jamaine,Jones,Geelong,rookie,41,29/09/1998,177,79,VIC,North Ballarat Rebels,7,"4""",Jamaine Jones,341,Jamaine,Jones,FWD,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
345,49082,1004681,Jacob,Kennerley,Geelong,senior,21,16/06/2000,186,77,SA,Norwood,,"""",Jacob Kennerley,343,Jacob,Kennerley,MID,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
347,48999,997254,Nathan,Kreuger,Geelong,senior,15,25/06/1999,196,86,SA,South Adelaide,,"""",Nathan Kreuger,345,Nathan,Kreuger,FWD,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
352,49134,1013977,Stefan,Okunbor,Geelong,rookie,43,1/01/2000,191,84,,County Kerry,,"""",Stefan Okunbor,350,Stefan,Okunbor,DEF,FWD,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
357,49133,1008202,Blake,Schlensog,Geelong,rookie,36,25/09/2000,195,90,VIC,Geelong Falcons,,"""",Blake Schlensog,355,Blake,Schlensog,RUC,FWD,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
360,47122,1004940,Sam,Simpson,Geelong,rookie,37,14/06/1998,180,68,VIC,Geelong Falcons,6,"2""",Sam Simpson,358,Sam,Simpson,MID,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
364,49096,999382,Jake,Tarca,Geelong,senior,33,23/02/2000,175,75,SA,South Adelaide,,"""",Jake Tarca,362,Jake,Tarca,FWD,,GEE,,,,,Tue 27th 4am,,waiver,,,,,,,,,
375,49118,1006128,Will,Golds,Hawthorn,rookie,45,6/05/2000,183,72,VIC,Oakleigh Chargers,,"""",Will Golds,419,Will,Golds,MID,,HAW,,,,,Tue 27th 4am,,waiver,,,,,,,,,
376,49111,1006159,Damon,Greaves,Hawthorn,rookie,44,25/04/2000,186,75,WA,East Perth,,"""",Damon Greaves,420,Damon,Greaves,DEF,MID,HAW,,,,,Tue 27th 4am,,waiver,,,,,,,,,
